S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
512	AS/2017/0155944	EASTERN PEOPLES COMMUNITY PARTICIPATION	epcpngo@gmail.com	9435047880	PD CHALIHA ROAD HADAYETPUR GUWAHATI 3	GUWAHATI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,HIV/AIDS,	
513	AS/2017/0170582	EASTERN THEOLOGICAL COLLEGE	etcollege@yahoo.co.in	8011117820	Eastern Theological College Rajabari Mission Compound Po: Rajabari, Jorhat Pin- 785014, Assam	jorhat	ASSAM, 	Education & Literacy,Education & Literacy,	http://www.etcollege.in
514	AS/2016/0099535	ECONOMIC DEVELOPMENT FOR COMMON PEOPLE	lohitnathmorigaon@gmail.com	9854366133	BARBHAGIA, P.O. CHARAIBAHI, DIST. MORIGAON, STATE ASSAM, PIN 782106	MORIGAON	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,	
515	AS/2016/0103928	economic development organisation	jagadishsarmah14@gmail.com	9435103268	Economic Development Organisation Vill- Bhalukdhara, Tamuliroad PO	Dhekiajuli	ASSAM, 	Art & Culture,HIV/AIDS,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Women's Development & Empowerment,	http://NA
516	AS/2018/0202511	EDARA E MADARIS E ISLAMIA	emislamia@gmail.com	9435178994	C/o Mirabari Jamul Uloom Furkania Madrassa PO Nilam Bazar, Dist. Karimganj Assam 788722	Karimganj	ASSAM, 	Children,Education & Literacy,Health & Family Welfare,Vocational Training,	
517	AS/2019/0248620	EDUCATED UNEMPLOYED AGRICULTURE FARM NGO	EUAFARM.NGO.555@GMAIL.COM	9957451274	VILL-SATRAKANARA P.O-SATRAKANARA	BARPETA	ASSAM, 	Agriculture,Children,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Housing,Human Rights,Legal Awareness & Aid,Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,	
518	AS/2009/0023752	EDUCATED UNEMPLOYED WELFARE SOCIETY	nidaan@gmail.com	9435010101	EDUCATED UNEMPLOYED WELFARE SOCIETY, THANA CHARALI, NEAR OVERBRIDGE, DIBRUGARH 786 001 (ASSAM)	DIBRUGARH	ASSAM, UTTAR PRADESH, ASSAM, 	Children,Education & Literacy,Aged/Elderly,Environment & Forests,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	http://www.euws.in
519	AS/2018/0192766	EDUCATION AND DEVELOPMENT SOCIETY	chinglenlaisram24@gmail.com	7002609641	BORBIL NO 2 NEAR HINDU MILAN MANDIR PO AND PS DIGBOI PIN-786171 TINSUKIA ASSAM	DIGBOI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Environment & Forests,Health & Family Welfare,Information & Communication Technology,Micro Finance (SHGs),Nutrition,Vocational Training,Women's Development & Empowerment,Art & Culture,Rural Development & Poverty Alleviation,Youth Affairs,	
520	AS/2017/0159877	EDUCATION AND SOCIETY DEVELOPMENT FOUNDATION	esdfoundation.ghy@gmail.com	9706106284	2nd Floor Pallavi Complex Beltola Tiniali, Beltola, Guwahati	Guwahati	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Science & Technology,Sports,Tribal Affairs,Vocational Training,Water Resources,Youth Affairs,Any Other,	
521	AS/2017/0157688	EDUCATION RESEARCH & DEVELOPMENT FOUNDATION	erdf05@gmail.com	9854023060	ERD Foundation, ERDF Bhawan, Sijubari Road, Hatigaon, Guwahati-781038	Guwahati	ASSAM, 	Education & Literacy,	http://www.erdf.edu.in
522	AS/2015/0086217	EDUCATIONAL RESEARCH SOCIETY OF BODOLAND	niku124@gmail.com	8402965684	WARD NO.6, NEAR SAIBABA MANDIR  RNB ROAD, KOKRAJHAR	KOKRAJHAR	ASSAM, 	Agriculture,Art & Culture,Education & Literacy,HIV/AIDS,Information & Communication Technology,Micro Small & Medium Enterprises,Science & Technology,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
523	AS/2018/0192168	EDUCE EDUCATIONAL TRUST	ranjankonch99@gmail.com	9435976119	NANDAN COMPLEX, WARD NO 5, BHARALICHUK, PO DHEMAJI	DHEMAJI	ASSAM, 	Education & Literacy,	
524	AS/2017/0176455	EDUTECH	trainingcentre.info@gmail.com	9435050419	2nd Floor , New Medical Store Building , A.T. Road , Jorhat785001, DistJorhat ,Assam.	Jorhat	ASSAM, 	Vocational Training,	http://www.edutechinfo.in
525	AS/2017/0157053	EDUTECH FOUNDATION	foundationedutech@gmail.com	8638327092	HENGRABARI, LP SCHOOL, OPPOSITE GYAN BIKASH SCHOOL, GUWAHATI-781036, KAMRUP (M),ASSAM	Guwahati	ASSAM, 	Children,Differently Abled,Vocational Training,	
526	AS/2018/0211851	EDUVISION	drprasborg@yahoo.co.in	7896385240	Old Amolapatti , Gohain Chowk	Sivasagar 	ASSAM, 	Art & Culture,Education & Literacy,Children,Health & Family Welfare,Labour & Employment,New & Renewable Energy,Nutrition,Vocational Training,Women's Development & Empowerment,Any Other,	
527	AS/2009/0014875	Eight Brothers Social Welfare Society	eightbrotherssocial@gmail.com	9864025972	Murhateteli Near Rupam Petrol Pump Block: Gabharu P.O:Tezpur Dist: Sonitpur Pin: 784001 Assam	Tezpur	ASSAM, 	Education & Literacy,Art & Culture,Children,Differently Abled,Disaster Management,Drinking Water,Food Processing,HIV/AIDS,Labour & Employment,Minority Issues,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://www.eightbrothers.org
528	AS/2017/0155738	ekalavya seva sanstha	borahnobajyoti@rediff.com	9613040383	EKALAVYA SEVA SANSTHA, Bengenakhowa Gaon, P.O.-Bengenakhowa, P.S.	Golaghat			
529	AS/2019/0245465	Ellora Vigyan Mancha	elloravm@gmail.com	9435042102	House Number 77, P.D. Chaliha Road, Hedayetpur	Guwahati	ASSAM, 	Environment & Forests,Health & Family Welfare,Human Rights,Science & Technology,	http://www.elloravigyan.org
530	AS/2021/0273571	Ema welfare society	emawelfaresociety@gmail.com	9435712372	CHIRIPOOL, LAKHIPUR, CACHAR, ASSAM	LAKHIPUR SUB DIVISION	ASSAM, 	Rural Development & Poverty Alleviation,	
531	AS/2017/0164312	EMINENT ECO SOCIETY NGO	anjanjyotikalita7@gmail.com	8876431668	VILL-LAMPARA, P.O.- BIRPARA DIST.- KAMRUP (R)STATE.- ASSAM PIN-781123	GUWAHATI	ASSAM, 	Agriculture,Education & Literacy,Health & Family Welfare,	
532	AS/2019/0238611	ENAJORI	enajorighy@gmail.com	7002725456	Beltola, Guwahati Dist: Kamrup (M), Assam Pin:781028	Guwahati			
533	AS/2017/0116717	ENVIRON	environnortheast@gmail.com	9864017436	House No. 60, LNB Road, Hatigaon, Guwahati-781038	Guwahati	ARUNACHAL PRADESH, ASSAM, MEGHALAYA, SIKKIM, 	Agriculture,Biotechnology,Environment & Forests,Land Resources,Rural Development & Poverty Alleviation,Science & Technology,Urban Development & Poverty Alleviation,	http://www.environ.org.in
534	AS/2017/0162097	Environment Resource Association	igianeingdaime123@gmail.com	9435905531	HANGRUM, PO/PS MAHUR, BPO:HANGRUM, DIST.DIMAHASAO (NORTH CACHAR HILLS) PIN-788830, ASSAM, INDIA	GUWAHATI			
535	AS/2009/0019605	Environmental Watch and Management Institute	ewmi.paribesh@gmail.com	8403012942	Tribeni Path Dwaraka Nagar Khanapara,Guwahati-781022	Guwahati	ARUNACHAL PRADESH, ASSAM, testingswss, ASSAM, MEGHALAYA, SIKKIM, TRIPURA, WEST BENGAL, testingswss, WEST BENGAL, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,	
536	AS/2017/0150074	EPITOME EDUCATIONAL SOCIETY	mailtodevajit@gmail.com	9864064003	G.N.B. ROAD, SILPUKHURI, GUWAHATI-781003	GUWAHATI	ASSAM, 	Education & Literacy,Information & Communication Technology,Vocational Training,	http://www.epitomegroup.in
537	AS/2016/0107742	EQRA ARABIC STUDY CENTRE	ncpuleqraarabic@gmail.com	9954403318	PROJECT OFFICE VILL CHAUDHURIR CHAR POJORUAR CHAR PS FAKIR GANJ DISTDHUBRI PIN 783339	DHUBRI	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Education & Literacy,Information & Communication Technology,Any Other,	
538	AS/2017/0118306	EQRA ARABIC SUBAHI MOKTAB ACADEMY	eqraarabic@gmail.com	8486317947	VILL-Karaitari,po-Fakiragram,Ps-Fakiragram,Dist-Kokrajhar(Assam)Pin-783345	GUWAHATI	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Disaster Management,Education & Literacy,Any Other,	
539	AS/2018/0193974	ERA AMADER	eraamader.org@gmail.com	9435171210	DAS COLONY, SILCHAR-788005, DIST-CACHAR (ASSAM)	SILCHAR	ASSAM, 	Differently Abled,Any Other,	http://eraamader.in/
540	AS/2020/0252157	Eric Development Socity	ericdevelopment2019@gmail.com	9101019177	VILL	NALBARI	ASSAM, 	Art & Culture,Education & Literacy,Environment & Forests,Any Other,	
541	AS/2019/0239796	ESE Welfare Foundation	esewelfare@gmail.com	9954503018	H. No. 241 Ekoratoli Binoigutia Gaon Near Srinivas Laboratory Pvt. Ltd. Dikom, Dibrugarh786101 Assam, India	Dibrugarh	ASSAM, 	Education & Literacy,Environment & Forests,Rural Development & Poverty Alleviation,	
542	AS/2018/0211155	ETERNAL (INDIA)	eternalindia2005@gmail.com	9435058411	P.OAND P.SJAGIROAD, DIST.-MORIGAON- ASSAM	ASSAM			
543	AS/2018/0200200	ETHNIC ARTIESTS SOCIETY ASSAM	ETHNICARTISTS@GMAIL.COM	7002863849	VILL:ROKHAPARA, P.O:AGIA, PIN:783120	GOALPARA	ASSAM, 	Art & Culture,	
544	AS/2018/0199933	EVERGREEN FOUNDATION	sormanali2015@gmail.com	7576010572	VILL.- KUMRI, P.O- CHIRAKUTI BAZAR, P.S- FAKIRGANJ, DIST- DHUBRI, ASSAM, PIN- 783330	DHUBRI			
545	AS/2017/0155829	EVERGREEN RURAL DEVELOPMENT SOCIETY	evergreenrds@gmail.com	9864429595	VILL-LANKAJAN P.O-TINALI BAZAR P.S-LANKA DIST-HOJAI	HOJAI	ASSAM, 	Agriculture,Art & Culture,Children,Dalit Upliftment,Differently Abled,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Sports,Women's Development & Empowerment,	
546	AS/2018/0209408	EVERGREEN SOCIAL DEVELOPMENT ORGANIZATION	ACHINTABASUMATARY06@GMAIL.COM	9678170607	VILL P.O:CHIRANG, PS:DHALIGAON	BONGAIGAON	ASSAM, 	Art & Culture,	
547	AS/2020/0263652	Evolution- A Better Tommorow	rubikhan120@gmail.com	8638665239	Malikuchi, Ward No-1, Nalbari.	Nalbari			
548	AS/2018/0201148	EXCEL FOUNDATION	excel.barpeta@gmail.com	9707689883	VILL: DANGARKUCHI, PO: SONKUCHI, DIST: BARPETA	BARPETA	ASSAM, 	Drinking Water,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Urban Development & Poverty Alleviation,Vocational Training,	
549	AS/2020/0258433	Excellent Education and Social Welfare Organization	eesworganization@gmail.com	8638454818	Joypur BazarPS: Baguan	Goalpara	ASSAM, 	Agriculture,Education & Literacy,Environment & Forests,Health & Family Welfare,Labour & Employment,Legal Awareness & Aid,Minority Issues,New & Renewable Energy,Science & Technology,	
550	AS/2016/0104530	F R I E N D NGO	friendngo2016@gmail.com	9954019591	Friend (N.G.O)   Sati Radhika  Banti Path  Uzan Bazar, Guwahati- 781001  District : Kamrup (M) Assam	Guwahati	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Sports,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
551	AS/2017/0164284	FAIHRIEM BAPUI DEVELOPMENT SOCIETY	fbds.assam27@gmail.com	9401859088	Uppar Moulhoi,Haflong P.O.	Haflong			
552	AS/2017/0172500	FARM2FOOD FOUNDATION	deepjyotisonu@gmail.com	9873401469	Bhogdoi Market, Near Big Bazaar, K.K. Handique Path, Jorhat	Jorhat	ASSAM, 	Agriculture,Children,Education & Literacy,Environment & Forests,Nutrition,Science & Technology,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
553	AS/2010/0036389	Federation In North Eastern SHGS Towards Society	FINESTSNAGAON@GMAIL.COM	9707676243	K.N.B ROAD, AMOLAPATTY, P.O. ITACHALI, DIST. NAGAON, STATE ASSAM, PIN 782001	NAGAON	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,	
554	AS/2016/0107934	Federation of Industry and Commerce of North East Region	info@finer.in	9435555590	House no 3. Shahid Dilip Chakraborty Path, Jonali, R.G.B. Road, Guwahati - 781005	Guwaahti		Education & Literacy,Environment & Forests,Food Processing,Land Resources,Micro Small & Medium Enterprises,Youth Affairs,Any Other,	http://www.finer.in
555	AS/2017/0179735	Ferangadaw Samajik Sanskritik Anusthan	Ferangadao@gmail.com	9864135509	Lokhara, Betkuchi, PO- Sawkuchi,Guwahati-781040 (Assam)	Guwahati			
556	AS/2017/0159790	FIVE STAR WELFARE ORGANISATION	ngord@ymail.com	9435764660	VILL	SONAI			
557	AS/2017/0176382	FLYCATCHERS	anshumangoswami87@gmail.com	7509979442	Pachoni Bora Chuck, Masarhat, Ward No.14, Jorhat East.	Jorhat	ASSAM, JHARKHAND, MADHYA PRADESH, 	Education & Literacy,Children,Differently Abled,Women's Development & Empowerment,	
558	AS/2018/0217634	Focus Foundation	dipborpujari2012@gmail.com	8486862800	2 No. Borbil, P.O. P.S. Digboi, Dist. Tinsukia, Assam	Digboi	ASSAM, 	Agriculture,Children,Education & Literacy,Food Processing,Health & Family Welfare,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Sports,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
559	AS/2018/0193577	FORMATIVE FOUNDATION	formativefoundation@gmail.com	9435140134	C/o- Sri Biswa Narayan Baruah,Vill- Barbhagia Gaon, P.O. – Jamugurihat, Dist- Sonitpur, Pin-784180	JAMUGURI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
560	AS/2017/0150069	forum for total development of north eastern region	debadas2006@gmail.com	9854057905	H/No. 8, Opp. NE Tv., A.K.Azad Road, Rehabari,Kamrup (Metro), Guwahati-781008	Guwahati	ASSAM, 	Art & Culture,Health & Family Welfare,Vocational Training,	
561	AS/2020/0250265	FOUNDATION FOR FUTURE	dalilur@rediffmail.com	9101637932	ITAVATA, DIGBOI, NEAR NTF, P.O-DIGBOI, DIST- TINSUKIA, ASSAM, PIN-786171	DIGBOI	ASSAM, 	Art & Culture,Children,Disaster Management,Health & Family Welfare,Sports,Any Other,Agriculture,Drinking Water,Environment & Forests,Legal Awareness & Aid,Nutrition,Rural Development & Poverty Alleviation,Vocational Training,	https://foundationforfuture.weebly.com/
562	AS/2018/0207421	Foundation For Integrated Support and Solution	fissindia82016@gmail.com	7086029882	Ground Floor, Manikanchan Bhawan, House No- 25, Mother Teresa Road, Guwahati- 781021	Guwahati	ARUNACHAL PRADESH, ASSAM, MANIPUR, MEGHALAYA, MIZORAM, NAGALAND, TRIPURA, ARUNACHAL PRADESH, ASSAM, MANIPUR, MEGHALAYA, WEST BENGAL, NAGALAND, MANIPUR, MIZORAM, TRIPURA, MEGHALAYA, WEST BENGAL, ORISSA, 	Drinking Water,Environment & Forests,Rural Development & Poverty Alleviation,Sports,Tourism,Vocational Training,Youth Affairs,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Health & Family Welfare,New & Renewable Energy,Tribal Affairs,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Aged/Elderly,Food Processing,HIV/AIDS,Information & Communication Technology,Labour & Employment,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Science & Technology,Urban Development & Poverty Alleviation,Water Resources,Women's Development & Empowerment,	https://www.fissindia.com/
563	AS/2017/0165306	Foundation for Social Transformation Enabling north east india	fstnortheast@gmail.com	9435553373	H/no.1, Borooah Nilay, J.N.Borooah Lane, Jorpukhuri, Guwahati-781001Registered Address: A-2, Seuji Apartment, Chandmari, Guwahati-781003	Guwahati	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Disaster Management,Education & Literacy,Environment & Forests,Prisoner's Issues,Rural Development & Poverty Alleviation,Sports,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://www.fstindia.org
564	AS/2017/0156014	Foundation for sustainable development trust	fsdtassam@gmail.com	9864065703	H NO 13 RAJPATH BYE LAND NAMGHAR PATHA PANJABARI GUWAHATI 37	GUWAHATI		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Disaster Management,Drinking Water,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	
565	AS/2017/0155307	FRIENDS	friendssociety2017@gmail.com	9476611029	Vill SalmaraP OBezeraP SBaihata CharialiPin781121	Gwahati	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Sports,Women's Development & Empowerment,Youth Affairs,	
566	AS/2018/0219293	FRIENDS OF UNIVERSAL DEVELOPMENT SOCIETY  	birinchibpt@gmail.com	7086268579	VIll Metuakuchi PO Barpeta PS Barpeta State Assam PIN 781 301	Barpeta	ASSAM, 	Environment & Forests,Health & Family Welfare,Agriculture,	
567	AS/2020/0255131	Friends Tribal Society	friendstribalsociety@gmail.com	9101215861	VILL-PASCHIM MOINBARI, P/O- MOINBARI, P/S- KALGACHIA, DIST.- BARPETA (ASSAM), PIN-781321	Barpeta	ASSAM, 	Agriculture,Art & Culture,Children,Differently Abled,Education & Literacy,Food Processing,Health & Family Welfare,Housing,Human Rights,Labour & Employment,Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Women's Development & Empowerment,Youth Affairs,	
568	AS/2019/0235191	Friends Unnayan Society (NGO)	barman.rupesh@rediffmail.com	8638497899	Vill Chakitup P.O. Chotohaibar P.S.Nagaon Sadar Dist.Nagaon, Assam	Nagaon			
569	AS/2017/0118215	FRIENDSHIP FOR ANIMAL	friendshipforanimal@yahoo.in	8011011568	PO	Nagaon	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Environment & Forests,	
570	AS/2018/0197564	FRONTLINE EDUCATIONAL & SOCIAL WELFARE	PRANJALHAZARIKAEC23@GMAIL.COM	8402854947	VILL RAJAGAON, WARD NO- 05, PO PS - MORIGAON, DIST- MORIGAON (ASSAM) PIN-782105	MORIGAON	ASSAM, 	Education & Literacy,Environment & Forests,Science & Technology,Vocational Training,	
571	AS/2017/0158626	FULGURI ANSOLIC KHADI GRAM UDYOG TRUST	fakgut2017@gmail.com	9577777987	BARPROTIMA FULGURI SIKARHATI KAMRUP ASSAM	GUWAHATI	ASSAM, 	Rural Development & Poverty Alleviation,Women's Development & Empowerment,	
572	AS/2019/0229965	FULKATARI BAZAR PARKING PLACE WORKER WELFARE ASSOCIATION	ncpulenamul@gmail.com	7002374979	H/O-FULKATARI BAZAR, PO-JORUAR CHAR,PS-FAKIRGANJ,DIST-DHUBRI ASSAM, PIN-783339	GOUHATI	ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Any Other,	
573	AS/2010/0029908	FULKUMARI BAPUJI CLUB	fbcdhubri2011@gmail.com	9435726956	VillageFalimari, P.O.- Falimari, District- Dhubri (Assam). Pin-783325 Project Office-G.T.B.Road, Ward No.9, PO	DHUBRI		Agriculture,Education & Literacy,HIV/AIDS,Information & Communication Technology,	
574	AS/2018/0216312	FULKUMARI MAHILA SAMITI	Fbcdhubri2011@yahoo.in	9706659747	vill:- FulkumariPO:-Khudimari PIN:-783331 dist:-Dhubri Assam	Dhubri			
575	AS/2020/0268942	G PE TECHNOLOGY PRIVATE LIMITED	globalpetechnology@gmail.com	9101649780	Rajabari Grant, Sologuri, Nagaon	Nagaon	ASSAM, 	Children,Disaster Management,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Labour & Employment,Micro Small & Medium Enterprises,Minority Issues,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
576	AS/2019/0231951	Galaxy Social Welfare Organization	Gswo.dhubri@gmail.com	8812859820	Vill-Dhubir Char, PO-Falimari, PS-Dhubri, Dist-Dhubri,State-Assam, Pin-783325	Dhubri	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Dalit Upliftment,Land Resources,Legal Awareness & Aid,	
577	AS/2017/0171319	Gana Chetana Samaj	ganachetanasamaj@gmail.com	9430146121	Hazarapar Near Rail Gate Tezpur, Sonitpur Assam-784001	Tezpur	ASSAM, 	Disaster Management,Education & Literacy,Women's Development & Empowerment,Youth Affairs,	
578	AS/2013/0057765	gana sewa	ganasewa.india@gmail.com	9854010915	House No.10, Bijoy Nagar, Noonmati Dr. Bhupen Hazarika Path, Guwahati 781020	GUWAHATI	ASSAM, 	Art & Culture,	http://www.ganasewa.org
579	AS/2021/0272517	GANABANDHU	ganabandhu2021@gmail.com	9531250982	Block Chariali, Dhakuakhana,	Dhakuakhana			
580	AS/2019/0229338	GANDHARBA	gandharba2004@gmail.com	9864133245	BORIPARA MALIGAON GUWAHATIPOST OFFICEPANDU DISTRICT KAMRUP METRO ASSAM 781012	GUWAHATI	ASSAM, 	Art & Culture,	
581	AS/2020/0268401	GANDHI SUBHASH FOUNDATION	trustngo04@gmail.com	9101829639	UK TOWER,2ND FLR-B,OPP-SILPUKHURI, BAZAR,GUWAHATI	GUWAHATI	ASSAM, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Drinking Water,Human Rights,Science & Technology,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
582	AS/2016/0105283	GANESHA SOCIETY	societyganesha@gmail.com	9864484666	Seujpur, Ward No-8, Barpeta Road, P. O.- Barpeta Road, District â€“ Barpeta, Assam, Pin-781315	BARPETA ROAD	ASSAM, testingswss, ASSAM, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	
583	AS/2018/0198017	GARANGA THEATRE	man7274@gmail.com	9954927460	Barsha Rani Bishaya h.no -37Kharghuli Road, kharghuli Guwahati , ASSAM 781004	Guwahati			
584	AS/2021/0272868	GAUHATI GREATER SEWA NIDHI TRUST	jyotiashok@gmail.com	9435047557	Dr.B.C.Das Lane, F A Road,Kumarpara	Guwahati			
585	AS/2018/0210387	Gauhati Lions Eye Hospital	glehosp@gmail.com	7086012104	Near K C das Commerce College, Chatribari	Guwahati	ASSAM, 	Health & Family Welfare,	
