S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
1031	DL/2016/0102111	Bharat Pensioners Samaj	bharatpensioner@gmail.com	8860412898	2-13 A LGF back side Jangpura A Hospital Road New Delhi 110014	Delhi	DELHI, HARYANA, GUJARAT, KARNATAKA, KERALA, MAHARASHTRA, TAMIL NADU, MADHYA PRADESH, PUNJAB, RAJASTHAN, UTTAR PRADESH, ASSAM, ANDHRA PRADESH, BIHAR, TELANGANA, ARUNACHAL PRADESH, ANDHRA PRADESH, CHHATTISGARH, CHANDIGARH, JHARKHAND, JAMMU &amp; KASHMIR, WEST BENGAL, NAGALAND, 	Aged/Elderly,Any Other,	http://www.bharatpensionerssamaj.in
1032	DL/2018/0194630	BHARAT RATTAN DR BHIM RAO AMBEDKAR DALIT UTHAN AVOM SHIKSHA SAMITI	brambedkarngo@gmail.com	9717470002	B-153, Rajbeer Colony, Gharoli Extn	Delhi			http://www.brambedkarngo.org
1033	DL/2020/0256753	BHARAT REIYUKAI	lalitiyc2@gmail.com	7004813351	H.NO-21/178,179 KALYANPURI	EAST DELHI			
1034	DL/2016/0097542	Bharat Sevak Samaj Dehli Pradesh	bssdelhipradesh@gmail.com	9650077383	19 & 20 Northend Complex Rama Krishna Ashram Marg New Delhi 110001	New Delhi	DELHI, 	Children,	
1035	DL/2017/0118702	Bharat Sevashram Sangha Delhi	info@bssdelhi.com	9968669666	Bharat Sevashram Sangha Swami Pranavananda Marg Sriniwaspuri New Delhi - 110065 Delhi	New Delhi	DELHI, 	Any Other,	http://www.bssdelhi.com
1036	DL/2019/0239808	Bharat Shram and Rajasv Parishad	bharatshramrajasvparishad@gmail.com	9899112832	19 GURUDWARA MARKET , MADANGIR, NEW DELHI-110062	DELHI	DELHI, 	Children,Civic Issues,Drinking Water,Human Rights,Labour & Employment,Legal Awareness & Aid,Panchayati Raj,Right to Information & Advocacy,Women's Development & Empowerment,	
1037	DL/2018/0190710	BHARAT SINGH SCIENCE RESEARCH ORGANIZATION	bssro.org@gmail.com	9990806729	GF 542 VILL BAGDOLA SECTOR -8 DWARKA DWARKA	NEW DELHI	DELHI, 		http://bssro.org/
1038	DL/2017/0166208	Bharat Soka Gakkai	chand.kishore@bharatsokagakkai.org	9999972143	Nil Block, 38-A, Malviya Nagar	New Delhi			
1039	DL/2009/0014846	Bharat Vikas Parishad	bvp@bvpindia.com	9899753351	Bharat Vikas Parishad, BD- Block, behind Power House, Pitampura, Delhi-110034	Delhi		Aged/Elderly,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Minority Issues,New & Renewable Energy,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	http://www.bvpindia.com
1040	GJ/2016/0102954	Bharat Yatra Kendra	kma999999@gmail.com	9899070651	Bharart Yatra Kendra Taluka,Dediapada,District,Narmada Gujarat-393040	New Delhi	GUJARAT, 	Education & Literacy,	
1041	DL/2018/0190327	BHARATEEYA SENANI PARISHAD	senani1947@gmail.com	9412870702	B-3/460 B, KH. NO 17/5 TARA NAGAR ,KAKROLA, NEW DELHI110078	NEW DELHI	UTTAR PRADESH, MADHYA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Environment & Forests,Micro Finance (SHGs),New & Renewable Energy,Rural Development & Poverty Alleviation,Any Other,	
1042	DL/2021/0272726	BHARATIYA ADIM JATI SEVAK SANGH	csckoliwada66@gmail.com	8156018443	BRANCH OFFICE AT DHAKIYA FALIYU PO SAKARDA DAHOD 389151 GUJARAT	NEW DELHI	GUJARAT, 	Women's Development & Empowerment,	
1043	DL/2013/0056824	BHARATIYA KHEL UTTHAN TRUST	bharatiyakhel@gmail.com	9015708757	RZH-292 A/B, GALI NO-10A, RAJ NAGAR-2, NEW DELHI-110077.	NEW DELHI	DELHI, 	Sports,Women's Development & Empowerment,Youth Affairs,Children,Education & Literacy,Human Rights,Rural Development & Poverty Alleviation,	http://bharatiyakhel.org
1044	DL/2020/0249908	Bharatiya Panchayat Sangh	krishnakanteditor@gmail.com	9910474367	G – 22, Anupam Plaza, Near Azad Apartment, Sri Aurobindo Marg, New Delhi -110016	HAUZ KHAS	MADHYA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,	
1045	DL/2018/0201873	BHARATIYA PRAVASI PARISHAD	arvindmittal81@yahoo.in	9958061149	HOUSE NO 2960, STREET NO. 70, E-2, MOLARBAND EXTN.	BADARPUR	DELHI, HARYANA, MADHYA PRADESH, RAJASTHAN, 	Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Labour & Employment,Minority Issues,	http://www.bpponline.in/
1046	DL/2017/0174219	Bharatiya Sanskritik Mandal	akdixit.iffco@gmail.com	9810117518	Flat No.A-13, Mount Everest CGHS, Plot No. 17, Sector-09, Dwarka, New Delhi	NEW DELHI	UTTAR PRADESH, 	Art & Culture,	
1047	DL/2018/0190946	Bharatiya Sarva Prathama Educational & Cultural Society	bspnationvide@gmail.com	9811372957	62-A, POCKET-A, VIKAS PURI EXTENSION, OUTER RING ROAD, NEW DELHI-110018	New Delhi			
1048	DL/2019/0228920	Bharatiya Yog Mahasangh	bym.yogindia@gmail.com	9910569611	C-220/4, First Floor, Savitri Nagar	New Delhi	DELHI, 	Education & Literacy,Health & Family Welfare,Vocational Training,Environment & Forests,	http://www.bymindia.com
1049	DL/2017/0179258	BHARATIYA YUVA SHAKTI TRUST	byst.finance@cii.in	9958561832	23,26 INSTITUTIONAL AREA LODHI ROAD DELHI	NEW DELHI	DELHI, 	Labour & Employment,	
1050	DL/2019/0230501	BHARDWAJ SHIKSHA SANSTHA	Bsssanstha61@gmail.com	9213446361	WZ-402, SHRI NAGAR, SHAKUPUR VILLAGE, GALI NO. 1, BHARDWAJ CHOWK	DELHI	DELHI, 	Education & Literacy,Aged/Elderly,Health & Family Welfare,Sports,Vocational Training,Youth Affairs,	http://www.bhardwajshikshasanstha.com
1051	DL/2017/0168146	Bharosa	vindhyachalvinay@gmail.com	9555680444	68-MANDAKINI ENCLAVE,ALAKNANDA,110019	DELHI	DELHI, 	Education & Literacy,Health & Family Welfare,Any Other,	
1052	DL/2019/0231416	BHART BHARTI CHERITABLE TRUST	bharti.charitable@gmail.com	9711879722	PLOT NO. 113/1, H.NO. 20, GALI NO. 2,SARIKA VIHAR,DINDARPUR,NAJAFGARH,NEW DELHI-110043	DELHI			
1053	DL/2018/0193961	Bharti Adharsheela Educational Society	bhartiadharsheela@gmail.com	9254132111	Shyam Park, Nawada,	Uttam Nagar	DELHI, HARYANA, 	Art & Culture,Children,Differently Abled,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
1054	DL/2020/0249559	BHARTI FOUNDATION	rajan@bhartiinfratech.co.in	9910046664	LP-41-E, TOP FLOOR PITAMPURA	DELHI			
1055	DL/2009/0019843	Bharti help foundation	bhartihelpfoundation26@gmail.com	9810792965	G -1st/ 202, 203 First Floor Madangir New Delhi 110062 Email: bhartihelpfoundation26@gmail.com	New Delhi		Aged/Elderly,Art & Culture,Children,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Labour & Employment,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1056	DL/2019/0245065	BHARTI SEVA SANSTHA	bhartisevasanstha@gmail.com	7354218894	H.No.4673,, FIRST Floor Shora Kothi Paharganj, NEW DELHI, Central Delhi, Delhi, India, 110055	NEW DELHI 	BIHAR, CHHATTISGARH, DELHI, MADHYA PRADESH, RAJASTHAN, UTTAR PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Food Processing,HIV/AIDS,Information & Communication Technology,Minority Issues,New & Renewable Energy,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Tourism,Women's Development & Empowerment,Youth Affairs,Any Other,	
1057	DL/2018/0189624	BHARTI SWALAMBAN FOUNDATION	info@swalamban.org	8527045466	127/128, Roshan Pura Z-BlockNera Pipe Line Factory BDO Office Najafghar New Delhi	Najafghar	DELHI, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Labour & Employment,Rural Development & Poverty Alleviation,Vocational Training,Children,Micro Finance (SHGs),Women's Development & Empowerment,Youth Affairs,	https://www.swalamban.org/
1058	DL/2014/0074927	BHARTIYA ADIM JATI SEVAK SANGH	bajss49@rediffmail.com	9717741545	Thakkar Bapa Smarak Sadan, Adjacent to Jhandewalan Metro Station Gate No. 4, Dr. Ambedkar Link Road, Jhandewalan Extension, New Delhi - 110055	New Delhi	ANDHRA PRADESH, ARUNACHAL PRADESH, CHHATTISGARH, DELHI, GUJARAT, JHARKHAND, BIHAR, KARNATAKA, MANIPUR, MADHYA PRADESH, MAHARASHTRA, ORISSA, UTTAR PRADESH, UTTARAKHAND, 	Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,	http://www.bajss.org
1059	DL/2017/0176496	Bhartiya Anuvad Parishad	bap.1964@gmail.com	9810287732	Bhartiya Anuvad Parishad 24, School Lane ( basement ) , Bangali MarketNew Delhi- 110001	Delhi	DELHI, 	Art & Culture,Education & Literacy,Vocational Training,	
1060	DL/2017/0162167	BHARTIYA BODDHA MAHASABHA	VAIBHAV.JADHAV369@REDIFFMAIL.COM	9926777663	RZ-88,GROUND FLOOR, MADHU VIHAR, UTTAM NAGAR, NEW DELHI-59	NEW DELHI	MADHYA PRADESH, 	Dalit Upliftment,	
1061	DL/2016/0109662	BHARTIYA CATTLE RESOURCE DEVELOPMENT FOUNDATION	aribcrdf@gmail.com	9810322223	D-37, SOUTH EXTENSION, PART - II, NEW DELHI 110049	NEW DELHI		Agriculture,Women's Development & Empowerment,	
1062	DL/2018/0199546	Bhartiya Dalit Samaj Utthan Sangh	bdsuspalamdelhi@gmail.com	8745921967	House No.181A, New Line, Near Holi Chowk, Village Bharthal, South West Delhi, Delhi - 110077	Palam	DELHI, HARYANA, RAJASTHAN, HARYANA, 	Art & Culture,Children,Civic Issues,Dalit Upliftment,Drinking Water,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Labour & Employment,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1063	UP/2020/0262094	BHARTIYA DESHBHAKT SENA 	bhartiyadeshbhaktsena@gmail.com	9999515141	F NO. 64 APocket C-2 Sec-C Kondli Gharoli	kondli			
1064	DL/2018/0188416	BHARTIYA DIVYANG PARISHAD	pramodsisodia77@gmail.com	9716030397	S-3/405 Sudhar camp, Kalka ji, New Delhi-110019	Delhi	DELHI, UTTAR PRADESH, 	Education & Literacy,	
1065	DL/2019/0242079	BHARTIYA JAN VIKAS	bhartiyajanvikas@gmail.com	9891591676	76/77, SECOND FLOOR, VIJAY BLOCK, LAXMI NAGAR, DELHI-110092	East Delhi	DELHI, GUJARAT, BIHAR, UTTAR PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Environment & Forests,Food Processing,Agriculture,Rural Development & Poverty Alleviation,Health & Family Welfare,	http://bhartiyajanvikas.co.in
1066	DL/2018/0182659	Bhartiya Jiwan Jyoti Educational And welfare Society 	bjjews@gmail.com	9818640511	Correspondence Address;- H-49, H-Block, Gali No. 5, Shakarpur, Delhi 110092.Regd. Address :-27/19 Near Bharti Krishi Farm Mandoli, Nandnagri, Delhi	NCT of Delhi	DELHI, 	Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1067	DL/2020/0252938	BHARTIYA LOKTANTRA TRUST	bhartiyaloktanratrust@gmail.com	8930769009	House No 102, Kh. No. 101/5/2, First Floor Street No. 5, Block F, Tomar Colony, Village Burari, Delhi-110084	Delhi			
1068	DL/2018/0222584	Bhartiya Mahila Avom Bal Vikas Sansthan	bmbvsngo@gmail.com	9868795936	Pram Colony Bawana Road, GALI No.5, Laxmi Public School Campus, NARELA, DELHI-110040	NORTH	DELHI, HARYANA, 	Agriculture,Art & Culture,Children,Civic Issues,Dalit Upliftment,Differently Abled,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
1069	DL/2020/0254599	BHARTIYA MAHILA EVAM BAL SURAKSHA FOUNDATION	rakeshdhawan@gmail.com	7836083608	4/279 GROUND FLOOR SUBASH NAGAR, NEW DELHI-110027	DELHI	DELHI, 	Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Sports,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Aged/Elderly,Food Processing,Health & Family Welfare,HIV/AIDS,Art & Culture,Children,Civic Issues,Education & Literacy,Food Processing,Health & Family Welfare,Housing,Human Rights,Micro Finance (SHGs),Women's Development & Empowerment,Youth Affairs,	
1070	DL/2017/0170691	BHARTIYA MAHILA KAMGAR MANCH	bhartiyamahilakamgarmanch@gmail.com	7428133492	B 1, Yamuna Apartment, K.H. 612, Ground Floor, Devli Village, South Delhi, Delhi 110062	New Delhi	DELHI, GUJARAT, HARYANA, MAHARASHTRA, 	Children,Education & Literacy,Environment & Forests,Labour & Employment,Nutrition,Rural Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	http://www.bhartiyamahilakamgarmanch.co.in
1071	DL/2017/0154239	BHARTIYA MANAV ADHIKAR SURAKSHA PARISHAD	drnayyar92@gmail.com	9852834545	JB 6/59 WELCOME SEELAMPUR 3RD DELHI	NEW DELHI	DELHI, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Right to Information & Advocacy,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1072	DL/2018/0184276	BHARTIYA MANAV KALYAN PARISHAD	bmkp_anu@yahoo.com	9868238430	B-540, M.I.G. Flats, East Of Loni Road Delhi	Delhi	DELHI, 	Children,Education & Literacy,Food Processing,HIV/AIDS,Nutrition,	
1073	DL/2017/0155008	BHARTIYA MANAV SAMAJ SEWAK SANSTHA ALL INDIA	bmsssai@gmail.com	9811470260	KH NO 156 GALI NO 4 BABA MOHAN RAM COLONY PART II MUKUNDPUR DELHI110042	DELHI	ANDAMAN &amp; NICOBAR ISLANDS, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Sports,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
1074	DL/2018/0186813	BHARTIYA MANVADHIKAR NYAYA SURAKSHA PARISHAD	Bhartiyamanavadhikar18@gmail.com	9650510915	F-70B,GALI NO-13,LAXMI NAGAR,DELHI-110092	DELHI	DELHI, 	Urban Development & Poverty Alleviation,	
1075	DL/2018/0206690	bhartiya manvanchit sewa sangh	bmss.society2012@gmail.com	8607319800	F-II-4, G.F. JJ COLONY , MADANGIR, NEW DELHI-110062	MADAN GIR	HARYANA, 	Education & Literacy,	
1076	DL/2017/0152923	bhartiya mathil brahman sabha	bmbs1092@gmail.com	9871838026	KHASRA NO.186, MIN, GROUND FLOOR , GALI NO.2/7, PHASE.-2, NEAR CREAMATION BHOOMI VILLAGE MUKUND PUR EXTN. DELHI-110042	DELHI	DELHI, 	Children,	
1077	DL/2018/0185185	BHARTIYA NAMO SANGH	bhartiyanamosangh@gmail.com	9311615500	A-143B, F/F DIWANESTATE, BHAGWATI GARDEN EXTN, UTTAM NAGAR, NEW DELHI-110059	NEW DELHI	DELHI, HARYANA, PUNJAB, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Land Resources,Sports,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,Any Other,	
1078	DL/2009/0007071	Bhartiya Navdeep Samiti	bns_india31@rediffmail.com	9871542530	LP-54-D, Maurya Enclave, Pitampura, New Delhi-110088	Delhi			http://bnsindia.org
1079	DL/2018/0193061	Bhartiya Netraheen Kalyan Parishad	delhibnkp@gmail.com	9013340227	E2/4/20, Sector 15, Rohini	Delhi	DELHI, 	Differently Abled,Education & Literacy,Vocational Training,	
1080	DL/2009/0000519	Bhartiya Parivardhan Sanstha	bps_org@rediffmail.com	9810064598	Bhartiya Parivardhan Sanstha,  D-1 Basti Vikas Kendra, Nand Nagri	Delhi	DELHI, 	HIV/AIDS,	http://
1081	DL/2018/0221885	BHARTIYA PATITA UDDHAR SABHA (REGD.)	BPUS11@YAHOO.CO.IN	9818009166	H.0-WZ-10(22), RAJA GARDEN, NAJAFGARH ROAD	NEW DELHI	DELHI, 	Education & Literacy,Human Rights,Women's Development & Empowerment,	http://bhartiyapatitauddharsabha.org/
1082	DL/2018/0211784	Bhartiya Samaj Seva Sansthan	bsss18818@gmail.com	8860363526	House No2214, Second Floor, Shora Kothi, Kaml Nagar, Delhi	Delhi	DELHI, 	Agriculture,Art & Culture,Children,Drinking Water,Education & Literacy,Health & Family Welfare,Labour & Employment,Panchayati Raj,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
1083	DL/2011/0045064	Bhartiya Sangeet Sadan	umakathak1@rediffmail.com	9953080773	Bhartiya Sangeet Sadan,   52, Community Centre, East of Kailash  New Delhi - 110 065	New Delhi	DELHI, 	Art & Culture,	http://www.uma-sharma.com
1084	DL/2018/0200410	Bhartiya Sarva Samaj Mahasangh 	indiabssm@gmail.com	9868347267	8, Krishna Nagar, B4, Safdarjung Enclave, Opp. Bada Gurudwara, New Delhi110029	New Delhi	UTTARAKHAND, CHANDIGARH, CHHATTISGARH, DELHI, HIMACHAL PRADESH, KARNATAKA, MADHYA PRADESH, MAHARASHTRA, RAJASTHAN, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Minority Issues,Panchayati Raj,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	http://bssmindia.com/
1085	DL/2017/0154338	BHARTIYA SHIKSHA SAMITI 	bhartiyashikshasamiti1@gmail.com	8802376400	BASTI VIKAS KENDRA INDRA CAMP NO-3, VIKAS PURI NEW DELHI	NEW DELHI 	DELHI, 	Art & Culture,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Nutrition,Sports,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1086	DL/2019/0236809	Bhartiya Shilpkar Sangh	bhartiyashilpkarsangh.18@gmail.com	9582258101	G-1/212, 3RD FLOOR , STREET NO-1 , DAL MILL ROAD , UTTAM NAGAR , NEW DELHI-110059	DELHI	DELHI, 	Art & Culture,	
1087	DL/2018/0198843	Bhartiya Sindhu Sabha Delhi	bssdelhi18@gmail.com	9873241495	Plot no 37, Shastri Market, Narela	Delhi			
1088	DL/2017/0173735	Bhartiya Swatantra Patarkar Association	zameeralam1@gmail.com	7599250450	B-5/312 Yamuna Vihar Delhi-110053	Delhi	UTTAR PRADESH, DELHI, 	Dalit Upliftment,Differently Abled,Drinking Water,Education & Literacy,HIV/AIDS,Legal Awareness & Aid,New & Renewable Energy,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Prisoner's Issues,Science & Technology,Vocational Training,	http://www.bspaindia.com
1089	DL/2018/0189016	BHARTIYA VIKASH SAMITI DELHI PRADESH	bhartiyavikassamiti.dp@gmail.com	9213138562	p_4/485,sultan puri Delhi-110068	NEW DELHI			
1090	DL/2017/0174379	bhartiyajansea	jansewa@gmail.com	9911009776	BHARAT MATA BHAWAN, SANKAT MOCHAN ASHRAM, SECTOR-6.. R.K. PURAM, NEW DELHI-110022	Delhi			
1091	DL/2017/0179582	BHAU RAO DEORAS RASHTRIYA SEVA NYAS	brds161094@gmail.com	9899792738	AKHIL BHARTIYA SHIKSHA SANSTHAN, PRAGYA SADAN, SARASWATI BAL MANDI PARISAR, NEHRU NAGAR, NEW DELHI	NEW DELHI			
1092	HR/2010/0027013	Bhavishya Bharat Foundation	ho@bhavishyabharat.in	9963722293	Lt. Gen. Hari Prasad (Retd) Bhavishya Bharat House No.: 315First Floor, Union Bank Colony Road No.: 3, Banjara Hills Hyderabad500 034 (TS)	Hyderabad	SIKKIM, 	Agriculture,Art & Culture,Children,Drinking Water,Education & Literacy,Health & Family Welfare,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Vocational Training,Water Resources,Youth Affairs,	http://bhavishyabharat.in/
1093	DL/2019/0239057	BHAVISHYA EDUCATION AND	BHAVISHYAEPAF@GMAIL.COM	7503858271	B-18-B S/F, KH. No.- 905/800/703, 9/49 Gali No.-2 , East Nathu Colony	Shahadara	DELHI, UTTAR PRADESH, 	Children,Education & Literacy,Human Rights,Any Other,	http://www.bhavishyafoundation.com
1094	DL/2017/0174507	BHAVISHYA KI NEEV SOCIAL WELFARE SOCIETY	bknswsociety@gmail.com	9643756065	D-51, GF, Gali No.-18, Rishi Kardam Road, Khasra No.-214, Chauhan Banger, Delhi-110053	delhi	DELHI, 	Civic Issues,HIV/AIDS,Minority Issues,Youth Affairs,Any Other,	
1095	DL/2017/0155945	BHAVISHYA SAPNO KI UDAAN	mail.bhavishya@gmail.com	8447260204	C-568, Gali No. 12, Mazlis Park, Azadpur	Delhi	DELHI, 	Art & Culture,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	http://www.bhavishyanet.org/
1096	DL/2020/0263742	BHAVTARINI SEWA SADHANA TRUST	anilpanditji45@gmail.com	9311894881	A-197, SHIVALIK, MALVIYA NAGAR, NEW DELHI	DELHI	DELHI, UTTAR PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
1097	DL/2018/0202894	Bhavya Welfare Society	vibhas20@gmail.com	9313627835	D-24, Panchshel Garden, Naveen Shahdara,	Delhi	DELHI, 	Differently Abled,Children,Education & Literacy,	http://bhavyarehab.com/
1098	DL/2019/0238620	BHAWANA DEVELOPMENT TRUST 	bhawanadevelopmenttrust@gmail.com	7762073067	T-182 OLD NANGAL RAI	DELHI	DELHI, 	Agriculture,Children,Differently Abled,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Science & Technology,Sports,Urban Development & Poverty Alleviation,Youth Affairs,	https://www.bdt.org.in
1099	DL/2018/0191689	Bhawani Singh Memorial Educational and Welfare Society	shivanisrivastav645@gmail.com	9871197015	655 SectorA, Pocket B	New Delhi	CHANDIGARH, DELHI, HARYANA, JHARKHAND, MADHYA PRADESH, RAJASTHAN, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
1100	DL/2017/0156096	BHAYAT N G O	surajrawat07@gmail.com	9555110278	D322/8, PHASE IV, AYA NAGAR EXT NEW DELHI110047	NEW DELHI	DELHI, 	Education & Literacy,Aged/Elderly,Health & Family Welfare,Tourism,Vocational Training,Women's Development & Empowerment,Youth Affairs,Art & Culture,Children,Dalit Upliftment,Drinking Water,Food Processing,HIV/AIDS,Micro Finance (SHGs),Panchayati Raj,	http://www.bhayat.org
1101	DL/2020/0263817	BHIMESHWARI SAMAJ KALYAN SANSTHA	amitsh4810@gmail.com	9711130402	C-43, RAJDHANI PARK, NANGLOI, NEW DELHI-110043	DELHI			
