S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
249	BR/2012/0054030	amrapali gram vikas mandal	trustedtravelsindia@gmail.com	8271377526	vll suahi  po nonya patti  dist siwan  pin 841210	siwan	BIHAR, testingswss, BIHAR, , BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	
250	BR/2019/0237298	AMRESH JANSEVA SANSTHAN	ss.amreshbxr@gmail.com	9955591947	GRAM POST BOKSHA BUXAR	BUXAR			
251	BR/2017/0165256	AMRITA KALYAN SAMITI	amritakalyan.samiti@gmail.com	9308534355	LILADHARPUR PO PARSIA DISTT BUXAR 802111	BUXAR	BIHAR, 	Art & Culture,Children,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Labour & Employment,Micro Finance (SHGs),Nutrition,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
252	BR/2016/0094379	AMS Educational And Welfare Foundation	amsfoundation.india@gmail.com	9470077788	1st floor, Abdur Rahman Complex, Churipatti Road, Near Canara Bank, Pin 855108	Kishanganj	BIHAR, 	Children,Drinking Water,Education & Literacy,Health & Family Welfare,Vocational Training,	
253	BR/2020/0250764	Amulya Jeewan	deepakash21954@gmail.com	7764842344	Adarsh Colony Transport Nagar Bypass 100 M Ahead of NRL Petrol Pump Near Shiv Mandir Nala Par	Patna	BIHAR, 	Children,	
254	BR/2018/0194022	ANAND ASHRAM SHEOHAR 	info@anandashram.net	7991159564	HEAD OFFICE- ANAND ASHRAM SHEOAR KUSHAHAR, SHEOHAR BIHAR-843329WORKIN OFFICE- ADARSH, GALI GOLA ROAD, DANAPUR CANTT, PATNA, BIHAR PIN NO.- 801503	SHEOHAR	BIHAR, 	Children,Education & Literacy,Women's Development & Empowerment,Any Other,	
255	BR/2020/0259310	Anand educational & social welfare trust	amitanand303@gmail.com	9955431772	vill mali post mali ps banshi dist arwal bihar pin 804419	arwal	BIHAR, 	Children,Education & Literacy,Aged/Elderly,	
256	BR/2018/0192650	ANAND JAN VIKAS FOUNDATION	ajvfoundation@gmail.com	8002112479	ASHOK NAGAR, ROAD NO-14B, P.O.- LOHIANAGAR, PS.- KANKARBAGH, PATNA	PATNA	BIHAR, 	Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
257	BR/2013/0056989	Anand Memorial Foundation	amfpatna1@gmail.com	9386559139	ANAND MEMORIAL FOUNDATION House of Sanjay Kumar, (Advocate) Behind Mitu Niwas, Near Mohanpur Pump House, Punaichak, Patna-800023 (Bihar)	Patna	BIHAR, 	Art & Culture,Education & Literacy,Environment & Forests,Children,Dalit Upliftment,Aged/Elderly,Human Rights,Legal Awareness & Aid,Right to Information & Advocacy,Youth Affairs,	
258	BR/2020/0249371	ANANDI EYE CARE AND NURSING HOME	vrijakishors1@gmail.com	9771748691	C/O-BRIJ KISHOR SAH, VILL, P.O, P.S- MAJORGANJ	SITAMARHI			
259	BR/2019/0240927	ANANDLOK FOUNDATION	alfbihar@gmail.com	9308433900	VILL-CHAMRAHRA,P.O-MAHNAR ROAD(R.S) DIST-VAISHALI	MAHNAR	BIHAR, 	Education & Literacy,Information & Communication Technology,Legal Awareness & Aid,Micro Finance (SHGs),Any Other,	
260	BR/2013/0062169	ANANT SAMAJIK SANSTHAN	anantsamajiksansthan@gmail.com	9955759294	VILLAGE PARSAGARH POST PARSAGARH BAZAR BLOCK EKMA DISTRICT SARAN CHAPRA STATE BIHAR PIN 841220	EKMA	BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Sports,	
261	BR/2018/0199163	Anath  Ashram Seva Sansthan	grandchandra15@gmail.com	7677282125	VILLSOPHODEVRA, POST PS- KAUAKOL,	KAUAKOL	BIHAR, 	Civic Issues,	
262	BR/2018/0205183	ANCHLA VIKAS SAMITI GODHANPUR	avsgodhanpur1@gmail.com	7547036198	AT P.O.- GODHANPUR, P.S.- JHANJHARPUR, DISTRICT- MADHUBANI (BIHAR)	MADHUBANI	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
263	BR/2019/0231033	ANCHOR HUMAN WELFARE SOCIETY	ahws.ngobihar@gmail.com	9973178708	C/O, SANOBAR APARTMENT, NEAR MADRASA FAIZULULOOM, ATFAIZABAD, P.O.BAURAM, VIABIRAUL, P.S.JAMALPUR, BLOCKGORA BAURAM	DARBHANGA	BIHAR, 		
264	BR/2017/0181751	ANG FOUNDATION	dipankar.harsh@gmail.com	9934441522	VILLAGE JHAJHA, P.OWARSABAD, P.SPHULLIDUMAR	BANKA	BIHAR, 	Food Processing,Health & Family Welfare,Any Other,Labour & Employment,	
265	BR/2018/0199757	ANG MADAD FOUNDATION	angmadadfoundation@gmail.com	9953528945	Tulsi Mishra Lane, Champa Nagar, P.S. Nath Nagar, Dist. Bhagalpur (Bihar)	Bhagalpur	BIHAR, 	Civic Issues,	
266	BR/2019/0246654	ANG SILK KHADI GRAMODYOG SANSTHAN	vinaykumardas9279@gmail.com	7061849919	29, BOGU SAH LANE, MO:- MASKAND BARARIPUR, P.O:- CHAMPANAGAR, P.S- NATHNAGAR, DIST- BHAGALPUR	BHAGALPUR	BIHAR, 	Micro Small & Medium Enterprises,	
267	BR/2018/0193619	ANGIKA FOUNDATION	neerajkr.curious@gmail.com	8667656268	ATMANSAR , POST-SHAHJADPUR P.S-MADHUSUDANPUR (NATHNAGAR) DIST-BHAGALPURBIHAR PIN CODE - 812005	BHAGALPUR	BIHAR, 	Children,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Information & Communication Technology,Sports,Youth Affairs,	
268	BR/2020/0255387	Angraj Karn Gramin Vikas Sangathan	akgvsmunger@gmail.com	7488717594	At Po-Shankarpur, Ps-Muffasil, Block-Sadar Munger, District- Munger, Pin-811201 Bihar	Munger	BIHAR, 	Agriculture,Food Processing,Vocational Training,Women's Development & Empowerment,Any Other,	
269	BR/2018/0194105	ANHAD	anhad.patna2011@gmail.com	9334486101	FIRST FLOOR, BASUDHAM, KADAMKUAN	PATNA SADAR	BIHAR, 	Art & Culture,Any Other,	
270	BR/2018/0210203	ANIKET CHARITABLE TRUST	ANIKETCHARITABLETRUST@GMAIL.COM	9835667003	HOUSE NO10 ROAD NO21 RAJIV NAGAR PATNA BIHAR800024	PATNA	BIHAR, 	Education & Literacy,	http://www.aniketcharitabletrust.com
271	BR/2016/0104018	Aniket Seva	aniketseva@reddifmail.com	9334389337	M 38 Road No 26  Sri Krishna Nagar  Pin 800001	Patna	BIHAR, 	Aged/Elderly,HIV/AIDS,Any Other,	http://www.aniketseva.com
272	BR/2014/0076343	ANIMAL AND HUMAN DEVELOPMENT SOCIAL WELFARE SOCIETY	animalandhuman@yahoo.com	9934458827	Reg office -At PO-MOUR District -sheikhpura(barbigha) Pin code-811101	Barbigha	BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Labour & Employment,Land Resources,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://animalandhumansociety.co.in/
273	BR/2020/0252850	ANJAAN	anjaanngo1@gmail.com	7004082382	MOH- JAMA MASJID, IMLITAL, P.O.- DANAPU CANTT,DISTRICT- PATNA (BIHAR)	PATNA	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
274	BR/2018/0196104	ANJIR KUNWAR RAMESHWAR SAMAJIK SEWA SANSTHAN	akrsss.org@gmail.com	9123437609	MOH-HABIBPURA PO-SOHSARAI PS-SOHSARAI BIHARSHARIF DISTT-NALANDA	BIHARSHARIF	BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Drinking Water,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Micro Finance (SHGs),Nutrition,Rural Development & Poverty Alleviation,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
275	BR/2019/0241210	Anjnay seva sansthan	r2kd7777@gmail.com	9661657777	Mirpur chiraiya east champaran	motihari	BIHAR, 		
276	BR/2019/0225127	ANJUMAN E ISLAM WELFARE AND EDUCATIONAL TRUST	anjumaneislamwelfaretrust@gmail.com	7739652049	Vill- Islampur Kachora, P.O- Jhauwa, P.S- Kadwa	Islampur	BIHAR, 	Education & Literacy,	
277	BR/2019/0232642	ANJUMAN TARAQQI-E-URDU	atua07@gmail.com	9431269228	AT- AZAD NAGAR WARD NO 19 ARARIA	ARARIA	BIHAR, 	Education & Literacy,	
278	BR/2018/0200263	anjuman taraqqui e urdu bihar	aqansarijdu@gmail.com	9504462696	URDU BHAWAN 2ND FLOOR ASHOK RAJPATH PATNA	PATNA	BIHAR, 	Education & Literacy,Minority Issues,Vocational Training,Women's Development & Empowerment,	
279	BR/2019/0230143	ANJUMAN TARAQQUI-E-URDU	urduanjuman806@gmail.com	8178931984	AT:-JAMIA GHARIB NAWAZ KHAWAJA NAGAR, SALMARI, DIST-KATIHAR- [BIHAR]	katihar			
280	BR/2018/0202569	ANJUMAN URDU HINDI SAHITYA	anjumanurdu11@gmail.com	9304883398	AT- SHUKUL TOLI, P.O.	SIWAN	BIHAR, 	Art & Culture,Children,Dalit Upliftment,Differently Abled,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Minority Issues,Nutrition,Panchayati Raj,Prisoner's Issues,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
281	BR/2019/0242282	ANKIT BHUMIHIN GARIB AARTHIK SEVA SANGH	shambhumalwar@gmail.com	9973602792	VILL BADUAA PO MALWAR PS SHIVSAGAR DISTT ROHTAS	ROHTAS	BIHAR, 	Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
282	BR/2017/0176736	ankur gramya vikash sansthan	ankur.gvs.223.2010.11@gmail.com	9430024564	Babhani, Bareta,Falka, Katihar	Falka	BIHAR, 	Education & Literacy,Labour & Employment,Minority Issues,Nutrition,Vocational Training,	http://www.ankurgvs.org
283	BR/2019/0223167	ANMOL	anmolkatihar@gmail.com	9801192807	VILL- JAUNIA, P.O.- BASTAUL, P.S.- PRANPUR, DISTRICT- KATIHAR	KATIHAR	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
284	BR/2018/0206911	Anmol Uphar Seva Foundation	ausefa.bihar@gmail.com	7250103114	HO-NAGARBASTI PO-BEGAMPUR PS-WARISNAGAR	Samastipur	BIHAR, 	Women's Development & Empowerment,Agriculture,Children,Education & Literacy,Environment & Forests,Legal Awareness & Aid,Micro Finance (SHGs),Vocational Training,Youth Affairs,	
285	BR/2017/0151669	ANNA AUGUSTINE CHARITABLE TRUST	prateek.edwin18@gmail.com	9934205345	Anna Augustine Charitable Trust Kamanath Nagar Supriya Cinema Rd. Bettiah, West Champaran, Bihar 845438	Bettiah	BIHAR, 	Education & Literacy,	
286	BR/2019/0223417	anshika foundation	anshikafoundation@gmail.com	7766941479	Mura toul mushkaul pusha distt samastipur bihar	pusha			
287	BR/2020/0256439	ANSHIKA KHADI GRAMODYOG SEWA SAMITI	kumarisinharajni@gmail.com	9508043726	MADI GALI, NATHNAGAROUT POST LANE	BHAGALPUR			
288	BR/2019/0242629	Anshikha Skills Foundation	anshikhaskillsfoundation@gmail.com	9315017012	Registered Office- Dadiji Lane, P.O.- S.K. Puri, Boring Road, Patna, Bihar- 800001Head Office :H.No- 949, Vill- Chandpatti, P.O,-Hathua, P.S- Mirganj, Gopalganj, Bihar- 841436	Patna	ASSAM, BIHAR, UTTAR PRADESH, 	Drinking Water,Education & Literacy,Health & Family Welfare,Vocational Training,	
289	BR/2019/0242298	ANSHU FOUNDATION	anshufoundation297@gmail.com	9939667811	VILL. P.O.-DARIYAPUR, P.S. BLOCK-WARSALIGANJ, DISTT.-NAWADA (BIHAR) 805130	NAWADA	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
290	BR/2019/0225779	anti corruption and crime control awareness trust 	acccaindia@gmail.com	9334613878	Village-Bhagwanpur, P.O.-Bochanan, P.S-Bochan, District-Muzaffarpur-843103	Bhagwanpur			
291	BR/2017/0151580	ANTI CORRUPTION INVESTIGATION AND CRIME CONTROL TRUST	acicctrust23@gmail.com	9523055874	FLAT NO. 502, VAISHNAVI APPARTMENT (PARIJAT COMPLEX) DAK BUNGLOW CHOWK, FRASER ROAD, PATNA-800001, BIHAR	PATNA	BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Drinking Water,Education & Literacy,HIV/AIDS,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Vocational Training,Youth Affairs,	
292	BR/2018/0204481	ANTODAYA SEVA SANSTHAN	antoseva.sansthan@gmail.com	8709338210	vill sheikhpura po badarwali, chandi, nalanda	nalanda	BIHAR, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Education & Literacy,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Minority Issues,Panchayati Raj,Tribal Affairs,Vocational Training,	
293	BR/2010/0029635	ANTYAJ SEVA SAMITI	antyajsevasamiti401@gmail.com	8271629940	Vill.- Rasulpur, Ekma, Rasulpur, Distt.- Saran, Bihar	Chapra	BIHAR, 	Agriculture,Education & Literacy,Health & Family Welfare,Information & Communication Technology,Labour & Employment,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Any Other,	http://antyajsewasamiti.org
294	BR/2017/0179490	ANTYODAYA LOK KARYAKRAM	mishraanilkumar_bth@yahoo.co.in	9934999529	VILLBAHUARWA, POMAJARIA KISHUN, VIAJAGDISHPUR, DISTWEST CHAMPARAN	JAGDISHPUR	BIHAR, 	Education & Literacy,Women's Development & Empowerment,	
295	BR/2019/0227386	ANUANAND FOUNDATION	anuanandfoundation43@gmail.com	8340649576	1ST FLOOR , KUMAR TOWER, BORING ROAD CHAURAHA, PATNA	PATNA	BIHAR, 	Agriculture,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
296	BR/2018/0185622	anubhooti	ashokaditya408@gmail.com	8404801451	B-102, JAY PRAKASH NAGAR, P.O.- B.V. COLLAGE, PATNA-14	PATNA	BIHAR, 	Health & Family Welfare,Education & Literacy,Art & Culture,Disaster Management,Housing,Panchayati Raj,Any Other,	
297	BR/2019/0231828	ANUDAAN	anudaanbihar@gmail.com	8837544673	WARD NO.- 09NAYAGAON GOT,NAYAGAON,POST- NAYAGAON	SHEOHAR	BIHAR, 	Art & Culture,Drinking Water,Health & Family Welfare,Sports,Vocational Training,Women's Development & Empowerment,	
298	BR/2019/0239311	Anugamini Sewa Sansthan	anugaminisewasansthan@gmail.com	8800758622	At- Asad Nagar Batraul, Po- Lalganj, Dist- Vaishali (Bihar)	Lalganj			
299	BR/2018/0220843	ANUGRAH KARYA VRIDHI KALYAN SANSTHA	bashisthr.bashisthram@gmail.com	9771349192	CHAKIYAKUDRA DISTRICT KAIMURBIHAR 821108	KAIMUR	BIHAR, 	Agriculture,Children,Drinking Water,Education & Literacy,Health & Family Welfare,	
300	BR/2019/0223953	Anugrah Narayan College, Patna	principalancollege@gmail.com	9801520115	Boring Road, S K Puri	Patna			http://www.ancpatna.org
301	BR/2017/0154675	Anumaya Human Resources Foundation	avn_ahrf@yahoo.in	7260867910	E 11 First Floor Krishna Apartment Boring Road Patna -13	Bihar			http://www.ahrfworld.org/
302	BR/2016/0098151	ANUPAM SEVA STHALI	anupamsevaasthali1984@gmail.com	9973363690	VILLAGE - BAHUARRAH, P.O. - MAIDHRA, DISTRICT - ROHTAS - 802212 (BIHAR)	ROHTAS	BIHAR, 	Children,Education & Literacy,Health & Family Welfare,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
303	BR/2016/0104222	ANUSUCHIT JATI ANUSUCHIT JAN JATI KALYAN SAMITI	aajksksaharsa@yahoo.com	9798513641	Contact address : Bamfer chowk ward No. 17 gangjala Saharsa (Bihar) 852201	Saharsa	BIHAR, 	Vocational Training,	http://icds.bih.nic.in
304	BR/2017/0164640	Anusuchit Jati Mahila Kalyan Seva Samiti	ajmkss2014@gmail.com	8863969774	Village- Choukitarn,P. O-Chandra Shelli	jamui	BIHAR, 	Agriculture,Art & Culture,Children,Differently Abled,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Rural Development & Poverty Alleviation,	
305	BR/2018/0205224	anusuchit jati vikas manch	anusuchitvikas@gmail.com	9801382692	VILLAGE-PATTICHAK GOPI,POST-DHEBWAN,DISTRICT-GOPALGANJ,BIHAR	GOPALGANJ			
306	BR/2017/0169321	anwar memorial foundation	amfoundation2011@gmail.com	8651323220	MOHALLA QUILANEAR IMAMBADABETTIAH	BETTIAH	BIHAR, 	Education & Literacy,Information & Communication Technology,Urban Development & Poverty Alleviation,Vocational Training,Children,	
307	BR/2018/0185623	ANWESHA	anweshabihar@gmail.com	8877939819	New Area, Sasaram	Sasaram			
308	BR/2018/0217644	AOZORA CHILDREN EDUCATIONAL	nikesh_sinha2000@yahoo.com	9931890621	BAKROUR, BODHGAYA, GAYA, BIHAR824231	BODHGAYA	BIHAR, 	Education & Literacy,	
309	BR/2019/0244742	Apala Foundation	apalafoundation@gmail.com	9661645991	607, 6TH FLOOR , VERMA CENTRE, BORING ROAD CHAURAHA, PATNA -800001, BIHAR	PATNA	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	http://www.apalafoundation.org/
310	BR/2017/0162363	Aparajita Society for Womens Development and Child Care	aparajitasociety@rediffmail.com	7367021785	Aparajita Society, Shanti Niketan, Dadupur, Opp-MM College Bikram, Patna, ( Bihar)	Patna	BIHAR, 	Art & Culture,Children,Education & Literacy,Health & Family Welfare,Tourism,Vocational Training,Women's Development & Empowerment,Labour & Employment,Urban Development & Poverty Alleviation,	
311	BR/2018/0206738	APARNA MITHILA BIHAR ASSOCIATE	ambaindiatrust1@gmail.com	9430296751	Vill- Sonmati, P.O.- Pathrahi, via- khutauna, Block- Baburahi, District- Madhubani (Bihar)	MADHUBANI	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
312	BR/2018/0203200	APARNA MITHILA VIKASH SAMITI	amvsindiango@gmail.com	9835199044	VILL- SONMATI, P.O.- PATHRAHI, VIA- KHATUNA, BLCOK- BABURAHI, DISTRICT- MADHUBANI (BIHAR)	MADHUBANI	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
313	BR/2018/0200367	APEX FOUNDATION	apexfoundation@rediffmail.com	9304111277	VIDYA BHAWAN, DIGHI WEST, GALI NO. 02, PROFESSOR COLONY, DARBHANGA ,Bihar Pin-846004	DARBHANGA	BIHAR, 	Agriculture,Art & Culture,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Children,Micro Small & Medium Enterprises,	http:\\www.apexfoundation.co.in
314	BR/2019/0240446	APNA SAMAJ KALYAN SEVA SANSTHAN	apnasamajkalyansevasansthan@gmail.com	8789613770	AT-BIDUPUR, POST-BIDUPUR BAZAR, PS-BIDUPUR	HAJIPUR	BIHAR, HARYANA, JHARKHAND, 	Health & Family Welfare,	
315	BR/2018/0193046	APNA UNIQUE FOUNDATION	apnaunique@gmail.com	9572310703	VILL- JALE, P.O.- JALE, NEAR COLLEGE MORE	Darbhanga	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Micro Small & Medium Enterprises,Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://www.apnaunique.in/
316	BR/2017/0153486	APNE LOG	apnelog237@gmail.com	9470711334	M.I.G. 200, KANKARBAGH, P.O.-LOHIYA NAGAR, DIST.-PATNA-800020 (BIHAR)	PATNA			
317	BR/2018/0194600	APRAJITA (MUZAFFARPUR)	drkaumudi@yahoo.com	9431657446	KUMAR SADAN LAXMI CHOWK BRAHAMPURA MUZAFFARPUR	MUZAFFARPUR	BIHAR, 	Education & Literacy,Health & Family Welfare,Human Rights,Women's Development & Empowerment,Any Other,	
318	BR/2018/0200662	APRAJITA MAHILA KALYAN KENDRA	utshree31@gmail.com	9769740940	508/BLOCK B,VEENA VIHAR,NEAR RUKANPURA MUSAHRI,BAILEY ROAD	PATNA	BIHAR, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,Any Other,	
319	BR/2020/0263842	APRAJITA SEVA KENDRA	ranjana108singh@gmail.com	7561911891	AT CHRISTIAN QUARTER, WARD NO.8, BETTIAH	BETTIAH	BIHAR, JHARKHAND, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Dalit Upliftment,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Sports,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
